6040,5,229804352,0x889F04
6031,2,9900882345,0x841A14
6037,3,880983451,0x829554
6049,3,9884554321,0x899A09
6041,3,4455123897,0x860F16
6069,3,5577993322,0x869B11
6090,3,0134679876,0x789F17
6085,4,0066832145,0x829F08
6075,5,7755321546,0x734F06
6032,1,1190843212,0x889F04
6022,3,0066832145,0x889F04
6066,3,9678005533,0x756511
6045,2,9884554321,0x734F06
6075,2,1190843212,0x860F16
6059,2,9884554321,0x789F17
6079,1,8877123432,0x734F06
6050,5,6600443311,0x839008
6087,2,4455123897,0x899A09
6055,3,0027990077,0x889F04
6072,2,1190843212,0x829554
6097,4,880983451,0x839008
6084,5,0027990077,0x860F16
6053,2,9884554321,0x833B08
6023,3,9678005533,0x830F09
6093,5,8879036752,0x860F16
6043,1,9900882345,0x829554
6045,4,8877123432,0x839008
6048,5,4439088765,0x899A09
6050,5,229804352,0x841A14
6069,4,6600443311,0x789F17
6057,4,4455123897,0x839008
6040,3,5577993322,0x829F44
6025,4,880983451,0x841A14
6034,3,880983451,0x789F17
6069,1,0066832145,0x833B08
6064,5,4439088765,0x841A14
6059,3,9678005533,0x889F04
6065,2,0075566321,0x869B11
6074,2,9678005533,0x839008
6043,4,1234567890,0x734F06
6057,2,0075566321,0x830F09
6088,4,7755321546,0x756511
6023,5,9900882345,0x839008
6074,5,9884554321,0x841A14
6031,2,1234567890,0x833B08
6084,2,8877123432,0x756511
6059,3,6600443311,0x734F06
6037,2,6600443311,0x829F08
6069,4,9900882345,0x839008
6083,3,0134679876,0x830F09
6096,2,1234567890,0x789F17
6058,4,4439088765,0x833B08
6068,3,8879036752,0x899A09
6095,5,6600443311,0x734F06
6044,2,4455123897,0x789F17
6088,2,0075566321,0x734F06
6045,1,9678005533,0x830F09
6030,4,229804352,0x839008
6039,5,5577993322,0x839008
6062,5,0027990077,0x869C08
6033,3,0027990077,0x841A14
6040,3,9884554321,0x756511
6076,5,0075566321,0x756511
6076,2,6600443311,0x833B08
6089,5,229804352,0x869B11
6100,4,5577993322,0x889F04
6067,5,4455123897,0x830F09
6049,4,229804352,0x833B08
6075,4,0134679876,0x899A09
6074,4,6600443311,0x829554
6026,5,880983451,0x734F06
6054,3,9900882345,0x869C08
6036,2,9678005533,0x860F16
6035,5,4439088765,0x869B11
6066,3,8877123432,0x734F06
6066,3,8879036752,0x789F17
6022,2,880983451,0x833B08
6084,3,0066832145,0x869B11
6038,5,9678005533,0x830F09
6086,2,0075566321,0x829F08
6035,1,1234567890,0x869B11
6052,2,229804352,0x829F08
6077,5,8877123432,0x889F04
6029,1,8877123432,0x829554
6042,3,7755321546,0x830F09
6082,2,1234567890,0x889F04
6053,5,1234567890,0x860F16
6054,5,1234567890,0x869C08
6068,1,9884554321,0x869B11
6096,2,8879036752,0x869C08
6066,5,1234567890,0x756511
6032,3,9678005533,0x833B08
6041,5,4439088765,0x756511
6092,3,0134679876,0x860F16
6036,3,9884554321,0x833B08
6094,3,0075566321,0x829554
6044,5,8877123432,0x756511
6100,3,1190843212,0x869C08
6023,5,9678005533,0x829F44
6054,4,5577993322,0x830F09
6024,2,4455123897,0x841A14
6051,4,0027990077,0x833B08
6043,4,4439088765,0x829F44
6030,2,4439088765,0x839008
6063,5,9900882345,0x789F17
6067,3,8877123432,0x899A09
6088,2,9678005533,0x734F06
6057,3,7755321546,0x860F16
6060,3,0066832145,0x869C08
6091,2,9678005533,0x829554
6068,3,229804352,0x789F17
6059,3,0075566321,0x829F44
6029,2,0134679876,0x829F08
6075,3,1190843212,0x841A14
6088,1,8877123432,0x829F08
6054,1,0134679876,0x789F17
6057,4,8879036752,0x829F08
6075,4,1234567890,0x833B08
6095,4,9884554321,0x829554
6068,5,5577993322,0x833B08
6094,4,4455123897,0x839008
6045,4,0134679876,0x869C08
6034,5,9884554321,0x829F44
6053,2,880983451,0x829F44
6073,5,5577993322,0x830F09
6096,1,1234567890,0x829F08
6034,3,8877123432,0x833B08
6039,3,9884554321,0x829F44
6066,4,4439088765,0x869B11
6039,5,229804352,0x860F16
6090,4,0075566321,0x841A14
6026,5,7755321546,0x830F09
6066,4,0075566321,0x889F04
6065,4,8877123432,0x841A14
6047,3,9900882345,0x829554
6074,3,0066832145,0x869B11
6046,1,7755321546,0x829554
6058,2,0075566321,0x756511
6064,4,0134679876,0x789F17
6065,3,4455123897,0x833B08
6092,2,6600443311,0x829554
6069,4,8877123432,0x830F09
6037,2,8877123432,0x841A14
6042,1,7755321546,0x899A09
6045,1,229804352,0x841A14
6094,4,9900882345,0x860F16
6030,5,0066832145,0x899A09
6090,3,9900882345,0x860F16
6024,1,1234567890,0x889F04
6057,2,880983451,0x756511
6089,5,9678005533,0x734F06
6096,3,9678005533,0x869C08
6091,3,8877123432,0x789F17
6076,1,0027990077,0x734F06
6045,2,1234567890,0x833B08
6090,3,5577993322,0x860F16
6072,2,4439088765,0x860F16
6054,1,0066832145,0x869B11
6067,1,4455123897,0x839008
6095,2,7755321546,0x833B08
6041,2,8879036752,0x829554
6059,5,9884554321,0x829554
6094,1,0066832145,0x899A09
6043,3,8879036752,0x829F08
6076,5,0027990077,0x829F08
6069,4,9884554321,0x841A14
6080,2,0027990077,0x829F44
6083,2,9884554321,0x829F44
6087,1,0134679876,0x829554
6044,5,1234567890,0x830F09
6060,1,1234567890,0x789F17
6048,3,9884554321,0x829554
6100,2,4455123897,0x899A09
6073,3,6600443311,0x833B08
6053,2,0075566321,0x829F44
6089,5,9884554321,0x899A09
6065,5,1190843212,0x789F17
6078,4,1190843212,0x889F04
6072,2,4439088765,0x833B08
6033,4,0066832145,0x839008
6068,5,9678005533,0x869B11
6027,5,6600443311,0x860F16
6090,5,0027990077,0x839008
6081,1,880983451,0x899A09
6082,2,4455123897,0x756511
6025,3,0134679876,0x830F09
6025,4,0027990077,0x869B11
6098,3,0134679876,0x829F44
6071,3,5577993322,0x839008
6091,4,1190843212,0x860F16
6089,4,880983451,0x829F44
6034,3,5577993322,0x869C08
6027,2,7755321546,0x899A09
6061,2,8879036752,0x899A09
6070,2,5577993322,0x829554
6067,1,8877123432,0x899A09
6043,4,880983451,0x869B11
6073,2,229804352,0x839008
6026,2,229804352,0x829554
6041,3,6600443311,0x829F08
6065,5,880983451,0x829F08
6041,4,880983451,0x839008
6055,1,4439088765,0x833B08
6028,4,229804352,0x833B08
6049,4,6600443311,0x829F44
6052,3,0066832145,0x889F04
6035,5,4439088765,0x829554
6065,5,0075566321,0x839008
6053,4,0075566321,0x869B11
6035,3,4455123897,0x734F06
6032,1,4439088765,0x833B08
6065,1,5577993322,0x833B08
6043,1,0066832145,0x829554
6066,2,1190843212,0x756511
6058,1,0066832145,0x829F08
6068,3,8879036752,0x889F04
6043,4,9884554321,0x830F09
6026,2,1234567890,0x829F08
6062,2,1234567890,0x833B08
6098,1,9884554321,0x839008
6059,1,6600443311,0x841A14
6046,5,880983451,0x869B11
6023,2,0134679876,0x889F04
6089,3,880983451,0x860F16
6031,4,6600443311,0x889F04
6054,3,1234567890,0x833B08
6049,1,9678005533,0x829554
6079,2,8877123432,0x829F08
6063,5,9900882345,0x899A09
6099,1,880983451,0x889F04
6063,3,6600443311,0x833B08
6025,3,0134679876,0x829F08
6045,1,7755321546,0x830F09
6038,4,4455123897,0x789F17
6060,5,880983451,0x829F44
6095,1,0075566321,0x734F06
6068,2,9900882345,0x829F44
6057,2,5577993322,0x829F44
6028,5,1190843212,0x833B08
6043,3,7755321546,0x860F16
6073,3,229804352,0x833B08
6069,4,5577993322,0x789F17
6043,2,1234567890,0x829F44
6097,2,5577993322,0x899A09
6027,2,229804352,0x899A09
6067,5,8879036752,0x734F06
6073,5,8877123432,0x860F16
6069,4,9884554321,0x869C08
6034,2,9900882345,0x869C08
6026,5,229804352,0x841A14
6025,4,0075566321,0x833B08
6024,5,5577993322,0x869C08
6053,5,9678005533,0x869C08
6044,1,0066832145,0x869B11
6074,4,0027990077,0x829F44
6042,1,0066832145,0x789F17
6038,1,5577993322,0x869C08
6040,3,9678005533,0x860F16
6095,2,8877123432,0x789F17
6045,1,9678005533,0x829F08
6085,1,1234567890,0x841A14
6047,5,0066832145,0x889F04
6065,4,6600443311,0x829F08
6062,5,0066832145,0x829F08
6035,5,0075566321,0x789F17
6032,5,9678005533,0x860F16
6076,1,0075566321,0x899A09
6071,3,880983451,0x734F06
6080,2,9678005533,0x829554
6048,4,1234567890,0x833B08
6029,1,5577993322,0x869C08
6050,4,7755321546,0x829554
6096,1,9884554321,0x841A14
6049,3,4439088765,0x734F06
6073,2,229804352,0x889F04
6053,3,8879036752,0x829554
6026,4,9678005533,0x830F09
6094,5,0134679876,0x734F06
6058,4,1190843212,0x829F08
6065,2,229804352,0x833B08
6065,4,0027990077,0x899A09
6070,4,9900882345,0x841A14
6038,3,9678005533,0x829F08
6051,1,5577993322,0x829F44
6037,4,229804352,0x839008
6068,1,9884554321,0x899A09
6088,1,4439088765,0x830F09
6032,1,880983451,0x830F09
6069,5,1190843212,0x830F09
6059,1,7755321546,0x869B11
6059,3,8877123432,0x869C08
6099,2,7755321546,0x789F17
6039,1,5577993322,0x869B11
6044,4,9678005533,0x734F06
6095,3,0075566321,0x829F08
6096,4,0075566321,0x839008
6044,2,7755321546,0x869B11
6098,4,8879036752,0x869B11
6071,4,229804352,0x841A14
6097,5,0075566321,0x734F06
6055,2,9678005533,0x829F08
6078,5,0027990077,0x869B11
6052,4,0075566321,0x860F16
6026,4,8877123432,0x899A09
6035,1,5577993322,0x839008
6083,4,8877123432,0x869B11
6071,5,1190843212,0x833B08
6032,4,0066832145,0x833B08
6055,5,8877123432,0x899A09
6057,5,7755321546,0x734F06
6032,3,229804352,0x899A09
6073,3,8877123432,0x789F17
6054,2,6600443311,0x829F44
6058,2,229804352,0x869B11
6046,2,229804352,0x841A14
6094,2,229804352,0x830F09
6085,1,8879036752,0x841A14
6087,5,9678005533,0x789F17
6074,1,6600443311,0x869B11
6094,4,8879036752,0x860F16
6068,5,5577993322,0x789F17
6062,4,9678005533,0x869B11
6069,3,7755321546,0x869B11
6099,1,4455123897,0x829F08
6089,3,229804352,0x841A14
6070,2,0134679876,0x860F16
6088,2,8879036752,0x841A14
6025,5,8877123432,0x829F08
6024,1,4439088765,0x829F08
6034,4,4455123897,0x756511
6031,1,9900882345,0x860F16
6046,1,0075566321,0x829554
6022,4,880983451,0x829554
6026,2,5577993322,0x869C08
6062,3,0027990077,0x829F08
6040,2,7755321546,0x756511
6062,2,1190843212,0x833B08
6059,4,0075566321,0x734F06
6028,2,0066832145,0x839008
6083,2,880983451,0x829F44
6095,1,0027990077,0x899A09
6067,5,8879036752,0x789F17
6039,2,8877123432,0x829F08
6034,1,4455123897,0x841A14
6035,4,1190843212,0x829554
6084,3,880983451,0x889F04
6057,2,9884554321,0x830F09
6022,2,880983451,0x841A14
6053,4,8877123432,0x899A09
6070,4,8879036752,0x734F06
6099,3,8877123432,0x829F08
6045,4,6600443311,0x829F44
6078,2,1234567890,0x789F17
6089,4,9900882345,0x889F04
6048,1,1190843212,0x841A14
6091,5,9900882345,0x829F44
6094,5,9900882345,0x869C08
6034,4,4439088765,0x889F04
6090,1,6600443311,0x829554
6095,5,9884554321,0x734F06
6027,5,880983451,0x841A14
6024,4,4439088765,0x860F16
6080,3,4439088765,0x789F17
6070,1,229804352,0x839008
6071,4,1190843212,0x841A14
6068,4,1190843212,0x869B11
6044,4,229804352,0x833B08
6099,3,6600443311,0x789F17
6048,2,9900882345,0x833B08
6071,4,5577993322,0x869C08
6051,4,9678005533,0x829F44
6087,4,9678005533,0x756511
6031,5,9678005533,0x833B08
6051,4,9884554321,0x756511
6067,2,1190843212,0x756511
6071,3,229804352,0x829554
6078,3,0027990077,0x829554
6039,2,1190843212,0x829554
6060,4,5577993322,0x889F04
6075,3,9678005533,0x789F17
6077,4,1234567890,0x830F09
6023,3,8877123432,0x860F16
6057,3,0134679876,0x869C08
6078,1,1234567890,0x860F16
6051,1,880983451,0x889F04
6059,3,4455123897,0x829554
6022,5,0134679876,0x841A14
6046,3,229804352,0x841A14
6064,3,0134679876,0x734F06
6070,5,1234567890,0x830F09
6094,4,0066832145,0x829F08
6089,2,9678005533,0x899A09
6080,1,1190843212,0x869B11
6071,3,8877123432,0x869B11
6062,3,0027990077,0x734F06
6041,5,8877123432,0x841A14
6064,3,7755321546,0x829554
6024,2,1234567890,0x841A14
6071,3,880983451,0x756511
6075,5,9678005533,0x789F17
6081,3,6600443311,0x789F17
6084,3,4455123897,0x829F08
6087,2,8877123432,0x869C08
6079,2,880983451,0x829554
6098,5,6600443311,0x841A14
6028,5,880983451,0x841A14
6088,3,0066832145,0x830F09
6022,3,0066832145,0x839008
6035,4,880983451,0x829554
6098,1,9900882345,0x756511
6089,2,1190843212,0x734F06
6028,3,0134679876,0x756511
6051,1,229804352,0x829554
6050,1,0075566321,0x860F16
6067,1,9678005533,0x869B11
6100,2,9900882345,0x830F09
6084,5,229804352,0x829554
6083,1,7755321546,0x829F08
6025,5,0134679876,0x734F06
6044,2,8879036752,0x789F17
6076,1,0075566321,0x869B11
6092,4,7755321546,0x789F17
6060,3,8877123432,0x839008
6083,2,0075566321,0x869B11
6039,1,5577993322,0x789F17
6055,2,229804352,0x839008
6099,5,8877123432,0x869B11
6029,1,8877123432,0x899A09
6093,5,9884554321,0x889F04
6095,5,1190843212,0x829F44
6075,3,4439088765,0x789F17
6046,2,0066832145,0x829F08
6075,2,8877123432,0x829F08
6061,4,1234567890,0x889F04
6088,4,9884554321,0x899A09
6052,4,1234567890,0x839008
6076,3,7755321546,0x841A14
6089,5,1234567890,0x756511
6039,5,0027990077,0x789F17
6064,3,6600443311,0x839008
6060,2,1190843212,0x734F06
6050,2,7755321546,0x829F08
6094,4,0075566321,0x756511
6052,1,7755321546,0x829F44
6036,4,1234567890,0x829F08
6054,4,4455123897,0x841A14
6068,3,0027990077,0x889F04
6084,2,7755321546,0x830F09
6088,1,0066832145,0x889F04
6052,5,4455123897,0x830F09
6033,1,9884554321,0x869B11
6024,5,229804352,0x833B08
6028,4,8877123432,0x841A14
6074,3,6600443311,0x889F04
6097,1,0027990077,0x869C08
6026,2,9678005533,0x869B11
6040,2,8877123432,0x860F16
6078,3,880983451,0x889F04
6027,4,0075566321,0x869C08
6095,4,6600443311,0x830F09
6096,5,0134679876,0x830F09
6100,2,229804352,0x734F06
6083,4,8879036752,0x734F06
6099,5,0075566321,0x829F08
6031,5,0075566321,0x789F17
6061,3,5577993322,0x829554
6045,4,1190843212,0x839008
6087,5,1234567890,0x830F09
6047,1,7755321546,0x829554
6027,2,0066832145,0x860F16
6080,2,1190843212,0x889F04
6037,3,0027990077,0x839008
6096,2,0134679876,0x734F06
6033,4,1190843212,0x899A09
6070,5,1190843212,0x869C08
6055,2,9884554321,0x833B08
6022,4,8879036752,0x899A09
6025,5,1234567890,0x899A09
6078,5,9900882345,0x829554
6050,1,4455123897,0x869B11
6067,1,0066832145,0x889F04
6037,5,880983451,0x899A09
6046,1,9900882345,0x833B08
6039,1,229804352,0x789F17
6073,1,880983451,0x889F04
6048,1,6600443311,0x860F16
6061,3,8877123432,0x860F16
6040,1,9884554321,0x734F06
6029,1,6600443311,0x860F16
6065,3,6600443311,0x734F06
6089,4,4455123897,0x830F09
6037,1,880983451,0x899A09
6051,1,4455123897,0x869C08
6072,2,229804352,0x899A09
6062,5,0134679876,0x756511
6063,5,5577993322,0x869C08
6074,5,4439088765,0x889F04
6084,1,0066832145,0x734F06
6031,4,0134679876,0x860F16
6099,5,9900882345,0x734F06
6036,5,6600443311,0x789F17
6026,3,9884554321,0x833B08
6063,2,9900882345,0x829F44
6068,2,0075566321,0x869C08
6065,3,1190843212,0x830F09
6057,3,9884554321,0x860F16
6071,2,4455123897,0x869B11
6093,3,1234567890,0x833B08
6096,3,8877123432,0x839008
6088,3,8877123432,0x756511
6031,3,9884554321,0x829F08
6046,4,5577993322,0x829F44
6042,5,5577993322,0x829F44
6086,4,9884554321,0x830F09
6091,3,229804352,0x899A09
6037,4,5577993322,0x789F17
6077,3,6600443311,0x899A09
6044,1,880983451,0x756511
6080,1,0066832145,0x899A09
6044,1,1234567890,0x829F08
6084,4,0066832145,0x839008
6099,1,229804352,0x869C08
6048,2,9884554321,0x829F08
6061,5,1234567890,0x829F44
6031,5,1234567890,0x829554
6096,1,9678005533,0x869C08
6040,3,4439088765,0x734F06
6084,3,229804352,0x889F04
6023,4,0075566321,0x734F06
6025,4,0134679876,0x833B08
6034,3,880983451,0x889F04
6031,1,4439088765,0x869C08
6084,5,880983451,0x789F17
6064,3,5577993322,0x734F06
6078,2,4439088765,0x833B08
6036,4,7755321546,0x833B08
6074,3,8877123432,0x829F44
6064,4,9678005533,0x829F08
6077,3,0075566321,0x839008
6030,1,1234567890,0x869C08
6024,4,9900882345,0x869B11
6061,2,5577993322,0x789F17
6036,5,6600443311,0x899A09
6045,3,229804352,0x829F44
6076,1,6600443311,0x734F06
6040,1,0027990077,0x829F08
6079,2,9900882345,0x829F08
6030,3,7755321546,0x789F17
6075,4,880983451,0x869B11
6057,2,7755321546,0x833B08
6042,2,9678005533,0x869C08
6062,5,4455123897,0x839008
6082,5,9678005533,0x869C08
6097,5,8879036752,0x756511
6039,5,9900882345,0x829F08
6041,3,4439088765,0x839008
6054,5,4439088765,0x841A14
6098,1,9884554321,0x756511
6083,4,0075566321,0x829F44
6080,1,8877123432,0x830F09
6036,2,1190843212,0x869C08
6089,4,9678005533,0x869C08
6037,4,1234567890,0x756511
6046,1,8879036752,0x841A14
6039,3,1234567890,0x841A14
6088,1,1234567890,0x869B11
6054,4,229804352,0x833B08
6056,2,0134679876,0x839008
6072,3,229804352,0x860F16
6067,5,0075566321,0x756511
6055,4,8877123432,0x889F04
6022,3,8877123432,0x889F04
6066,2,0075566321,0x841A14
6092,2,7755321546,0x841A14
6026,2,4455123897,0x829F08
6033,5,1190843212,0x841A14
6055,3,1234567890,0x841A14
6031,2,1234567890,0x860F16
6048,2,880983451,0x833B08
6030,4,4455123897,0x860F16
6081,3,9884554321,0x899A09
6053,4,4439088765,0x889F04
6023,2,8879036752,0x830F09
6099,2,7755321546,0x829F44
6043,1,1190843212,0x756511
6042,5,0134679876,0x839008
6059,5,0134679876,0x889F04
6057,4,9678005533,0x829F44
6055,5,7755321546,0x756511
6029,3,0027990077,0x756511
6053,5,9900882345,0x756511
6077,5,7755321546,0x841A14
6095,5,9678005533,0x830F09
6051,1,1190843212,0x860F16
6054,3,0075566321,0x829F08
6035,2,8879036752,0x899A09
6039,4,0066832145,0x829F44
6063,4,8879036752,0x829554
6075,5,0134679876,0x899A09
6095,4,4439088765,0x829F44
6062,4,1234567890,0x734F06
6047,5,6600443311,0x839008
6093,4,229804352,0x830F09
6083,4,4439088765,0x734F06
6028,5,0066832145,0x829F44
6028,4,0075566321,0x830F09
6088,3,6600443311,0x829F44
6098,3,5577993322,0x889F04
6081,3,229804352,0x841A14
6090,2,0027990077,0x829F44
6031,3,6600443311,0x869C08
6077,2,9900882345,0x839008
6096,5,0027990077,0x830F09
6070,5,0075566321,0x869B11
6039,2,9884554321,0x756511
6029,5,4439088765,0x830F09
6027,5,6600443311,0x889F04
6031,3,7755321546,0x789F17
6030,3,8877123432,0x839008
6097,4,6600443311,0x829F08
6079,1,1190843212,0x789F17
6078,4,229804352,0x833B08
6036,2,880983451,0x833B08
6084,4,9678005533,0x829554
6050,3,4439088765,0x830F09
6033,1,4439088765,0x839008
6025,5,880983451,0x734F06
6055,3,4455123897,0x734F06
6051,1,9900882345,0x830F09
6067,3,0027990077,0x869B11
6096,1,0066832145,0x869C08
6066,1,7755321546,0x869B11
6034,2,4455123897,0x833B08
6082,2,0134679876,0x829F08
6062,1,0134679876,0x829F44
6098,4,8877123432,0x869C08
6085,4,229804352,0x841A14
6038,1,8877123432,0x829F44
6022,1,9884554321,0x829F44
6030,5,4439088765,0x860F16
6042,1,7755321546,0x829554
6095,2,8877123432,0x789F17
6030,3,5577993322,0x789F17
6038,5,6600443311,0x869B11
6060,1,8879036752,0x734F06
6086,2,5577993322,0x869C08
6071,1,229804352,0x833B08
6089,5,229804352,0x756511
6052,4,7755321546,0x734F06
6035,4,9900882345,0x830F09
6069,2,4455123897,0x829554
6057,5,0134679876,0x829554
6099,4,8877123432,0x899A09
6045,4,9900882345,0x841A14
6097,3,0027990077,0x833B08
6022,2,7755321546,0x839008
6043,4,0075566321,0x860F16
6090,4,229804352,0x869C08
6071,3,4455123897,0x830F09
6025,3,0075566321,0x829F08
6056,4,4439088765,0x839008
6037,3,229804352,0x829F08
6074,5,8877123432,0x829554
6028,5,9678005533,0x869B11
6057,5,1190843212,0x829F08
6052,5,4455123897,0x734F06
6049,5,9884554321,0x829554
6059,2,1190843212,0x860F16
6097,4,5577993322,0x889F04
6068,4,8877123432,0x833B08
6061,5,0066832145,0x789F17
6047,4,4439088765,0x889F04
6035,5,0134679876,0x829F44
6090,4,9884554321,0x889F04
6056,2,0066832145,0x869B11
6027,5,1190843212,0x889F04
6085,5,1190843212,0x860F16
6048,5,1190843212,0x899A09
6077,1,1234567890,0x869C08
6060,2,7755321546,0x756511
6100,3,6600443311,0x830F09
6089,1,229804352,0x756511
6098,1,229804352,0x839008
6034,1,1190843212,0x860F16
6094,3,9900882345,0x830F09
6022,5,4455123897,0x869B11
6073,3,1234567890,0x869B11
6068,4,1190843212,0x899A09
6067,5,6600443311,0x899A09
6092,3,9678005533,0x869C08
6034,2,9678005533,0x839008
6028,3,4455123897,0x869C08
6047,1,0134679876,0x734F06
6084,2,9678005533,0x841A14
6027,4,4439088765,0x839008
6054,4,7755321546,0x839008
6072,1,229804352,0x829F08
6052,2,9678005533,0x860F16
6049,2,9884554321,0x833B08
6083,2,0027990077,0x889F04
6044,4,4439088765,0x841A14
6094,1,4455123897,0x839008
6063,4,4439088765,0x839008
6065,3,9900882345,0x829F44
